NUTS_ID,NUTS_NAME,CNTR_CODE,centroide,dominant_class,dominant_koppen,pct_Dfb,pct_Dfc,pct_ET,pct_Cfb,pct_BSk,pct_EF,pct_BSh,pct_Csa,pct_Csb,pct_Dsb,pct_Cfa,pct_Dsc,pct_BWk,pct_Dfa,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Dsa,pct_Cfc,pct_BWh,pct_Csc
AL01,Veri,AL,2012,14,Cfa,0.2092639668269842,0.03811130557515042,0.0,0.04305080584572442,0.0,0.0,0.0013721517382649633,0.30016154293125374,0.024788495290289703,0.009374718203185629,0.35608461006167763,0.0,0.000510762681192896,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL01,Veri,AL,2013,14,Cfa,0.21531348266905853,0.04400929991137189,0.0012444953296944475,0.04114573804105808,0.0,0.0,0.009267584171268524,0.31293383511309175,0.028877632969878227,0.01890008809863484,0.365979469050788,0.0,0.0,0.0,0.0021863199131088432,0.0,0.0,,,0.0,0.0009733937978638221,0.0,0.006573699055455597
AL01,Veri,AL,2014,14,Cfa,0.21350070660148832,0.05128279492019733,0.0,0.03444952396398468,0.006582411357132329,0.005193275492095932,0.01213916696609292,0.3302186388959692,0.034077418102957203,0.02228250098099522,0.3848039764987357,0.002820535368845322,0.00491365236567205,0.003871413427946726,0.009794837846729687,0.0032060158823609096,0.0025396481512605113,,,0.0035303872812522327,0.0014179715216581777,0.004062950597949288,0.008869427432290997
AL01,Veri,AL,2015,14,Cfa,0.20380042732722997,0.05455268952683129,0.0,0.027151017551712227,0.009864523790238451,0.0051443240846751415,0.014915615746059967,0.3383601605912838,0.03922061942132936,0.026515525449413248,0.39556919784783773,0.008986055166773919,0.009399861136457391,0.008740640722771847,0.009172459148702905,0.007729764204325325,0.006495052017560063,,,0.009637461469443595,0.00787636136055451,0.010098011702745026,0.012271328089233676
AL01,Veri,AL,2016,14,Cfa,0.20726226767626332,0.05632061700797361,0.001867041103812311,0.014646780105654365,0.009057808398050954,0.010850040188569238,0.016805988737081907,0.3524464407479484,0.03788027909509211,0.028542131063001974,0.4000982739741426,0.01163592222886173,0.01199558273218464,0.009552465185088246,0.0006525307070322367,0.007996168869292091,0.009693187531150494,,,0.010664887755039295,0.009360647256559959,0.01270118195579878,0.01564701881930773
AL01,Veri,AL,2017,14,Cfa,0.1990141015394798,0.05483434719750516,0.008563819909991034,0.0047423191213967885,0.012253271143181825,0.010733246398028957,0.015791038403030942,0.3595448228734385,0.031096962393672652,0.021365627107506703,0.40429317774344053,0.00853166363608993,0.013881929401704535,0.009443596684970468,0.004582015029647566,0.012209271857118807,0.009514034930568314,,,0.005577703246085224,0.006533539545724538,0.00841505930802314,0.018533585011745183
AL01,Veri,AL,2018,14,Cfa,0.1945569923837516,0.04897370909847633,0.0073137723406491335,0.0,0.007167453769109059,0.007632523736035388,0.008854413359577068,0.3630582240728614,0.030999900446416574,0.028699996379501644,0.41005323592143644,0.0,0.011074386648670612,0.005604815022639858,0.005287143667081364,0.0080932609000369,0.008659549472252443,,,0.003968217909102229,0.006630107785437856,0.006040989440829347,0.00911589018068517
AL01,Veri,AL,2019,14,Cfa,0.18415024248625536,0.03951527736331033,0.0026122229687669096,0.0,0.006283487221423505,0.004353225789163088,0.0010775410057306837,0.3642553064776827,0.024669694049466385,0.025061860141081083,0.41526621550748144,0.0,0.0041329046878399375,0.0006630616147250928,0.005182207338754775,0.0007241988288985081,0.0,,,0.0010124815624817755,0.0010639020362076946,0.0,0.0038007618650709504
AL01,Veri,AL,2020,14,Cfa,0.17580599368369657,0.035968239648824916,0.0,0.0,0.0,0.002136028483373915,0.0,0.3691326394488463,0.023220555723041773,0.018175988736400903,0.42299222141324455,0.0,0.0031020749956386395,0.0,0.00012738578513552283,0.0,0.0,,,0.0,0.0,0.0,0.0
AL01,Veri,AL,2021,14,Cfa,0.16364611843427432,0.03169214802608325,0.0,0.0,0.0,0.0,0.0,0.37604187717969817,0.016831237962214966,0.01640111322293089,0.4268767419448113,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL01,Veri,AL,2022,14,Cfa,0.1521760481514396,0.033994929782433986,0.0,0.0,0.0,0.0,0.0,0.3740224593309003,0.01682197912717914,0.015284302609300098,0.4289437143266816,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL01,Veri,AL,2023,14,Cfa,0.14481418643524496,0.029267520385039592,0.0,0.0,0.0,0.0,0.0,0.38058513655435233,0.01882500187967937,0.018088719568059207,0.43473390047788196,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL01,Veri,AL,2024,14,Cfa,0.14319202758383373,0.03519421329740345,0.0,0.0,0.0,0.0,0.0,0.39060700373531787,0.018142758106674386,0.02829823321896762,0.4527455152768025,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL01,Veri,AL,2025,14,Cfa,0.1421251119428813,0.0341812122191732,0.0,0.0,0.0,0.0,0.0,0.40471991554621795,0.025101589160200284,0.034985345835386275,0.4675630900519741,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2000,8,Csa,0.1694558178428623,0.00594773133998589,0.0,0.1333965926333958,0.0,0.0,0.0,0.591136579458041,0.011613755477961975,0.00028007886918354985,0.0892239471524361,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2001,8,Csa,0.16695609661121688,0.013443155772654895,0.006989790573448576,0.13610073822127544,0.003397849806416467,0.004730168451121244,0.0052241526476466075,0.610483802037456,0.01789553079504407,0.006945214748506807,0.08263338246033844,0.00677424771686082,0.00393489686682247,0.005218260952389774,0.004120361394233759,0.0,0.004367868403223513,,,0.009281101925479308,0.004172088135582302,0.007821012695155154,0.0031612760490201683
AL02,Qender,AL,2002,8,Csa,0.16766739226181937,0.015716221053627105,0.012374089348006226,0.13340725281504584,0.007170014704360935,0.00915895460362035,0.004256322661888019,0.6397820182727302,0.0182643546699019,0.010362920769891926,0.07557265962822161,0.010340960823721093,0.005083267303905965,0.010507809186679672,0.0038534910325427156,0.006442844001441983,0.011828815660991272,,,0.0103723481665157,0.006248791378418399,0.010130234758301205,0.009988823332880382
AL02,Qender,AL,2003,8,Csa,0.16589252698500156,0.015743596898413294,0.0079174120422857,0.12641743151096044,0.00856530942861479,0.011012883180416278,0.002940161372608308,0.6630246455916404,0.02021103772377537,0.01227049799084383,0.06734232456962656,0.00794542663977375,0.011113003591795005,0.009248832334840619,0.006609135679868393,0.01054249665374699,0.013857181250379892,,,0.013507982847075729,0.009681717320992047,0.010536203760426435,0.017790064493515684
AL02,Qender,AL,2004,8,Csa,0.17111384307533614,0.01677293776145459,0.009423362294791094,0.12144476793006742,0.010986191733169759,0.011533122347828342,0.005588701545385226,0.6785272729943258,0.02408059947769236,0.009036382916762606,0.060105251764409964,0.006618901362787333,0.006527941651675067,0.008996053410694116,0.005624113889804306,0.01158072533762835,0.013771920039705746,,,0.0093011399660229,0.00428048344050219,0.010609620483532218,0.011390160902924157
AL02,Qender,AL,2005,8,Csa,0.1719036765562949,0.016576024006355307,0.001092584866999034,0.1051947795984188,0.008907914607345808,0.009061584838279227,0.004733365331039834,0.6942894702686659,0.017114698224563435,0.009045806036171125,0.04723386459180672,0.0033629507991379663,0.0030015820847069828,0.006145789980640963,0.01003074153768082,0.012451232230470044,0.009133305853683224,,,0.009495592628137935,0.0034341301927951744,0.0030384796324357593,0.010104531140257039
AL02,Qender,AL,2006,8,Csa,0.16448751379922158,0.010090099392800363,0.002876270244223922,0.08709690403322515,0.0034102350443085024,0.004894526940437406,0.0,0.7131491780982476,0.012506636906134676,0.006235105792581404,0.034468645870382925,0.003474062497653938,0.0,0.0,0.008279043830108274,0.010306608894354627,0.005224354845342153,,,0.0019132267913891214,0.006172036505377001,0.0,0.0048432122679119925
AL02,Qender,AL,2007,8,Csa,0.1577171205750497,0.0034391985710905647,0.0,0.07102564760130375,0.0,0.0,0.0,0.7339730890744448,0.011047569674850953,0.0007730726919957468,0.017794368803143792,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0034978238585235593,0.0,0.0037807271484630338
AL02,Qender,AL,2008,8,Csa,0.14894992993857706,0.000654327372429354,0.0,0.05793740373648625,0.0,0.0,0.0,0.7479895405768029,0.0083705144738603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2009,8,Csa,0.14060907628857347,0.0,0.0,0.04386036087188783,0.0,0.0,0.0,0.7724843120017604,0.004956691953964966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2010,8,Csa,0.1397464276300251,0.0,0.0,0.03281888709305616,0.0,0.0,0.0,0.7973038013643818,0.0,0.006003013644812566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2011,8,Csa,0.14192046008552012,0.0013154588913134079,0.0,0.018831997692730126,0.0,0.0,0.0,0.8270483244433056,0.005969482639077763,0.009133701624965053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2012,8,Csa,0.13384003418351348,0.0038062551047923407,0.0,0.004939260739410594,0.0,0.0,0.0,0.8563002848323179,0.003650145508684888,0.01833822084797152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.00020677464948473667,0.0,0.0
AL02,Qender,AL,2013,8,Csa,0.13054317615290323,0.008789792840414472,0.006445739780337005,0.0030783722213014292,0.008181901209972984,0.0,0.0014525628064555969,0.8903855411161719,0.011993864971914266,0.02785740436075477,0.0,0.0,0.000426216057524359,0.0007668770207382845,0.0031267151953113617,0.0040551199874933426,0.0,,,0.0,0.009226527924427816,0.0029127993531370432,0.00390569594789773
AL02,Qender,AL,2014,8,Csa,0.13025700363082868,0.010358402941329881,0.011554623704321552,0.0,0.0047791731499001,0.0012507657376217979,0.0022268774283338683,0.9212878872380637,0.012658970226273254,0.03648968772928017,0.0,0.005800964873320549,0.009500020705070016,0.006898051585617656,0.008681903062434798,0.008975098788124304,0.0028160403993763225,,,0.0027527082557769924,0.016191182135802364,0.0028590019953344922,0.011277493188517318
AL02,Qender,AL,2015,8,Csa,0.12705657110339658,0.009588978807932332,0.017728363666094316,0.0,0.011338965983220602,0.006497405755012767,0.0056760626257178716,0.9525315676848226,0.017201615164773563,0.04400455912384383,0.0,0.006529577265205153,0.009156430735578947,0.005075485688636818,0.0050974319866141345,0.015218346075256703,0.011578887925506836,,,0.009788643426226916,0.01546229887040445,0.004647153894742958,0.01373449590908497
AL02,Qender,AL,2016,8,Csa,0.12530586795674076,0.01644780535483973,0.01863718828507927,0.0,0.012859696406274048,0.008233807071333558,0.00592672560740362,0.9856443211596918,0.01773628836621493,0.050200318377330855,0.0,0.014132585439852605,0.011480813408897826,0.005593051727390955,0.005180255036373493,0.013487680150983379,0.011815191042435984,,,0.01602336572967878,0.01368182088940938,0.009338525407488312,0.012466927120478095
AL02,Qender,AL,2017,8,Csa,0.12332948064604966,0.016774590946367084,0.01339047119700186,0.0,0.006121413507912601,0.007177514498101594,0.007006976078811745,1.0,0.022443953997822133,0.04796787733000828,0.0,0.011449248353935723,0.006969492771762523,0.010561925864016466,0.006586071702737223,0.010180239417491167,0.007503349017665471,,,0.00942480432257384,0.01704233873722432,0.01074381035987458,0.007410943013286277
AL02,Qender,AL,2018,8,Csa,0.11528767203805745,0.010766782493491738,0.010780995469554903,0.0,0.00556194874433526,0.004853430834095767,0.004218346761480541,1.0,0.01910579537123558,0.04437625253870713,0.0,0.006425920054765269,0.007876816056598165,0.007968842934764372,0.006350395857289078,0.011393000057229756,0.0022293098989827438,,,0.0085714738048554,0.013912150220306937,0.00173341440925951,0.0007835315787722398
AL02,Qender,AL,2019,8,Csa,0.10854194583366193,0.00452741516997413,0.007772968061755248,0.0,0.0,0.0,0.0007235445354395237,1.0,0.016138930985505544,0.044439411985389296,0.0,0.0011262896649523154,0.0024611563607315635,0.000934785447428457,0.0,0.004258926374923276,0.0,,,0.0040150055256304214,0.00799356300965411,0.001335267103068063,0.0003648231679308166
AL02,Qender,AL,2020,8,Csa,0.09760552863535257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013987640639065728,0.04331721212844089,0.0,0.0,0.00013482644926971323,0.001132171034281428,0.0,0.0,0.0,,,0.0,0.0011200275571336508,0.0,0.0
AL02,Qender,AL,2021,8,Csa,0.08943025338958983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010033829286854045,0.04254419885721322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2022,8,Csa,0.0841047872522042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004314928024656699,0.046942539072823204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2023,8,Csa,0.07961915931057457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0037501896275738736,0.051067290203105443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2024,8,Csa,0.08044354836537888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005768968220238441,0.05963670064664646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL02,Qender,AL,2025,8,Csa,0.077472282350831,0.0,1.0185738102269637e-05,0.0,0.0014124364973895354,0.0,0.004601922298603594,1.0,0.007571587115880911,0.06541108073990576,0.0,0.0,0.00022730175757511382,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2000,8,Csa,0.10018937454099917,0.007924219959984994,0.0,0.04543555584574938,0.0,0.0,0.0,0.5603114923740056,0.22580611081399637,0.05249999258512833,0.006575354366547854,0.0012892175448736716,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2001,8,Csa,0.1096153550449126,0.011340828861550667,0.0012120591591675148,0.057248087357806066,0.001838259063274423,0.011015369055182958,0.007469587049827369,0.5719999600831844,0.22518175147907807,0.0544210466208642,0.013891910404768063,0.006609602890223934,0.00497493022486623,0.005579495267378045,0.006116491776112562,0.002715994177632722,0.0,,,0.0,0.0020888532135637794,0.0023446848990875896,0.005389886973805525
AL03,Jug,AL,2002,8,Csa,0.11751510294896826,0.01697504731752668,0.007992225428995331,0.054349207426941465,0.006309526589723557,0.016799210998578014,0.013881021570933861,0.584190554464463,0.21689336448719396,0.05354714712169251,0.019280324216346272,0.00868350047549742,0.009768480881352595,0.006354565799274795,0.015720912826177384,0.010651745945582533,0.010481662330988366,,,0.007858361798671465,0.0,0.006701755444398031,0.009071336601335642
AL03,Jug,AL,2003,8,Csa,0.12074488853080419,0.01978233124776221,0.0037234933816771704,0.05803386532313683,0.01040618735466548,0.015895749659822368,0.015077953731722535,0.5880132004508799,0.20725045375681606,0.0503125237809786,0.020252303514289065,0.015145189321061498,0.007238219277929569,0.01192458539959404,0.01622310035483382,0.011730288716485085,0.009018032506361056,,,0.009574509029253648,0.004649917021242936,0.008715320285994326,0.013578817595529823
AL03,Jug,AL,2004,8,Csa,0.1225085233944843,0.0190115778448308,0.01154077476511556,0.059495519279018055,0.00973628377742118,0.01174351181966055,0.01344225522714889,0.5980608527627357,0.20129340297450365,0.04269963077454026,0.021677807916977362,0.008669068704629714,0.003473004352827734,0.005647536357933099,0.011197986870573301,0.009211074756789811,0.008750122827033599,,,0.006149401146362087,0.005893615546204756,0.0012665226873033297,0.009228921997839982
AL03,Jug,AL,2005,8,Csa,0.11794553775851561,0.011758746492171093,0.004814759389329765,0.060555407755808345,0.0084863971358621,0.011980500152377047,0.007982156331557345,0.60290456317598,0.18983110209711193,0.039132047166148716,0.019290131721177217,0.0064527792909045666,0.0,0.00036347393304790587,0.003989933246686514,0.007288826208183163,0.012967122291204728,,,0.005587620749161924,0.0037162123855375762,0.004878384691775433,0.0060393101237987724
AL03,Jug,AL,2006,8,Csa,0.11980940856829152,0.008761316609279023,0.0,0.05834563753208089,0.007898572936763514,0.007869591889014985,0.008218317633840903,0.6093500916912309,0.17474885164700305,0.03572850621264188,0.016432240589528167,0.0036914522024884284,0.0,0.0,0.0037665035222846826,0.0009488930560304261,0.004593816732801324,,,0.004414731854755307,0.0,0.0004955702473575813,0.0014123464468902033
AL03,Jug,AL,2007,8,Csa,0.11876516616124792,0.003814756263313585,0.0,0.0580586464592934,0.0,0.0010281141471021422,0.001600729762946818,0.6155701720433224,0.16380943523694924,0.02393405141655284,0.008967386157343809,0.00034326332783671254,0.0,0.0,0.0,0.0,0.002675065140507537,,,0.001470895825804286,0.0,0.0,0.0
AL03,Jug,AL,2008,8,Csa,0.11298672852242574,0.0,0.0,0.05189888511339017,0.0,0.0,0.0005056454564974335,0.6200498778207216,0.15059506161059766,0.017520312052809225,0.001959606304083709,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2009,8,Csa,0.11848173850954209,0.0,0.0,0.050411567609063804,0.0,0.0,0.0,0.6287158100538444,0.13318361835615408,0.005336794841712926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2010,8,Csa,0.12008348944091958,0.0,0.0,0.053632675108416655,0.0,0.0,0.0,0.635319156269566,0.12094177660034787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2011,8,Csa,0.1256897278738307,0.0011421757366146385,0.0,0.056607596256772835,0.0,0.0,0.0,0.6450563389781645,0.11459830890657041,0.0,0.0012837894556042974,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0009101005997677238
AL03,Jug,AL,2012,8,Csa,0.12816456682710622,0.007457991745787424,3.207297692292641e-05,0.06093377763657212,0.0,0.0,0.0,0.6602404192862443,0.1050571501748593,0.0,0.0042226180196992865,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0007816127529059122,0.0,0.0,0.0
AL03,Jug,AL,2013,8,Csa,0.14061519903548475,0.008162697986219835,0.0015482229928906704,0.061257709809335883,0.0017158160202714779,0.0015434110024394618,0.0005191784708832838,0.678869169416817,0.10173672416184601,0.0027699505249699718,0.00876035512221999,0.0,0.001995027116846095,0.0018393347277629029,0.0012064570725463268,0.0030862452971480558,0.0,,,0.004601201808514558,0.0036148499929365926,0.0,0.0
AL03,Jug,AL,2014,8,Csa,0.15297416437833813,0.01385163491174698,0.004372054546526399,0.07217608529083341,0.0057970979223405696,0.0017181294178209945,0.0035836432040194793,0.6921803966732983,0.09583165730391821,0.0030402717807887433,0.014188004267394002,0.0,0.006129318669262385,0.0071253621795742215,0.005983461050612895,0.0069990731150111965,0.000510136123918049,,,0.008390757086285863,0.006140363254767672,0.0,0.0013515742828006916
AL03,Jug,AL,2015,8,Csa,0.1589085190274589,0.02095196396659663,0.012866850885545136,0.08299688748144757,0.007393352430495683,0.005641576287001553,0.005281976893224828,0.7081415020725119,0.09231057503428139,0.0011297383596140962,0.01847315411605136,0.006906364775828285,0.011487566771611129,0.010664933625577957,0.006239559693141918,0.009358280486668914,0.007898184238960711,,,0.01031658899490918,0.013951047265540927,0.009765470062960652,0.0076949471148394285
AL03,Jug,AL,2016,8,Csa,0.16022383187323316,0.02205321217517134,0.01699490602386014,0.08250828007325757,0.009369849659236906,0.005807496630825764,0.008827443646283175,0.7185507888423431,0.07772056613319428,0.0,0.019980309939734445,0.014024986062891168,0.011682100984448005,0.014393817731809321,0.011051555104650172,0.01117600927648518,0.015176408218354103,,,0.013971895988951112,0.014776708664534515,0.0137968021021122,0.006428996033292289
AL03,Jug,AL,2017,8,Csa,0.16524477702034301,0.019424326184549832,0.013309310941829744,0.08097247283547981,0.011450459236955769,0.0003192006576709129,0.0077177271830390585,0.7270881660536009,0.06787421313362958,0.0,0.018501499634349702,0.01077961518321377,0.020700559066446876,0.010999164817077665,0.008699325113619507,0.01261476113828629,0.008332846229440801,,,0.010595679844269219,0.013112783586207686,0.014203263121670699,0.012135414658894185
AL03,Jug,AL,2018,8,Csa,0.1654297669842602,0.01894160063184698,0.013665263393930049,0.07962879450821457,0.005223848323776081,0.0018415593065196053,0.004620964088717039,0.7407312394777779,0.04767510728421355,0.0,0.018571320055745414,0.005610949975741642,0.015314235447760133,0.008170450726853656,0.003081296354726829,0.00858119056820534,0.006722336811588813,,,0.008089367054184931,0.0058569906256940325,0.007113931890146337,0.008433733434230224
AL03,Jug,AL,2019,8,Csa,0.16479631937845637,0.014366751992200352,0.012297892924877091,0.0786932183602647,0.0,0.0004586147991086987,0.0,0.7517361406943057,0.03228818650487912,0.0,0.014295689996035076,0.0007023393299984383,0.006084796086226954,0.0022523787140130555,0.004522188316545108,0.004459955968838277,0.0006804650814582723,,,0.0,0.003154098020434407,0.0027165874562216663,0.0010571053019570035
AL03,Jug,AL,2020,8,Csa,0.16325628876020115,0.005589194986278365,0.005192633280878987,0.07336570646221612,0.0,0.0,0.0,0.7558561497322758,0.016044350401932833,0.0,0.015069961276709034,0.0,0.0,0.0,0.0,0.0021707458108714034,0.0021572793626238834,,,0.0,0.0,0.003634683318330755,0.0
AL03,Jug,AL,2021,8,Csa,0.1548838826485363,0.002229358007669924,0.0,0.07029797616364783,0.0,0.0,0.0,0.7660549197717889,0.0007378171785951586,0.0,0.006588444198216732,0.0,0.0,0.0,0.0,0.0004958898103145639,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2022,8,Csa,0.16042910277007427,0.0,0.0,0.07023197399175038,0.0,0.0,0.0,0.7766947295261897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2023,8,Csa,0.1616275517284682,0.0,0.0,0.07095763806917105,0.0,0.0,0.0,0.7917332928661671,0.0,0.0,5.876588188983515e-05,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2024,8,Csa,0.16491266670153593,0.0,0.0,0.07359893431552554,0.0,0.0,0.004723580094127532,0.8042087332081753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AL03,Jug,AL,2025,8,Csa,0.17750591132783536,0.0,0.0,0.08151077825626034,0.0,0.0,0.0033801482240780776,0.8151974970162749,0.0,0.0,0.008220342776402335,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
AT11,Burgenland,AT,2000,26,Dfb,0.49921833469290283,0.0,0.0,0.2968023223806992,0.0,0.0,0.0,0.0,0.0,0.0,0.2012972551549556,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
